date,index,Brent Oil,Coin,Euro,USD,CPI,HOUSE,M1,M2,GDP,Gold,Agriculture,CoalMining,EstekrajeNaft,MahsolateFelezi,SayerMadan,Mansojat,Wood,paper,EntesharVaChap,FaravardehayeNafti,Lastic,FelezateAsasi,MashinAlat,DastgahayeBargi,VasayelErtebati,AbzaralatePezeshki,khodrosazi,GhandVaShekar,ChandReshteSanati,GazaeeBejozGhand,Daroee,Shimiyaee,KashiVaSeramik,Siman,KanehayeGeyreFelezi,SarmayeGozari,Bank,SayerMali,HamlVaNaghl,Bimeh,Amlakva,Rayaneh,FaniVaMohandesi,Mali,KanehayeFelezi
1/31/2017,-0.796583052,-0.309929591,0.340735079,0.542860238,0.611715665,-0.333113234,-0.365386586,-0.061829484,-0.238109334,0.002822949,1.539005586,-0.449287652,-0.068895098,-1.768127292,-0.387258113,1.551628904,-0.103010402,1.774523105,-0.142284004,-0.117774951,-0.028380547,-0.442606581,0.237518725,0.1776423,0.039868517,-0.09763321,-0.031738025,-0.773735687,-0.295530108,-0.2982578,-0.147546088,-0.556726421,-0.33988037,-0.291027362,-0.623624988,-0.651634664,-0.600306673,-3.465753196,-0.591292537,-0.114136582,0.055933824,-0.540342747,-0.131889692,-0.047787998,-0.417114439,-0.373073774
2/1/2017,-0.83482526,0.068136391,0.503717359,1.266888893,1.090175002,-0.571378147,-0.379183752,0.422999422,0.840106415,-0.076012848,1.032276802,-1.024080922,-0.068895098,-0.004984248,-0.247859462,1.449423185,-0.151811772,1.759907772,-0.91465438,-0.971354393,-0.087117352,-0.847627656,-2.006637198,-1.962568828,-0.108108545,0.992224168,-0.031738025,-0.499680534,-0.837735525,-0.213539472,0.007127555,0.022996174,-0.430127231,-0.373953027,-0.924425738,-1.250190646,-0.603052248,0.114149934,-2.300363918,-0.116615238,0.207410852,-0.947250294,-0.620318832,-0.063296354,-0.013019288,-1.356773986
2/4/2017,-0.394265689,0.150479007,0.08463473,-0.998121192,-0.527270247,-0.573932295,-0.362581482,-0.018841095,-0.170752471,-0.076143193,-0.672045971,-1.011266825,-0.068895098,-0.973271038,-0.19603377,0.139634465,-0.511243631,0.097105895,-1.049776204,0.23365492,-0.046856492,-0.460737336,-0.159883869,-1.092305048,0.027074183,1.228620949,-0.031738025,-1.015411118,-0.576364025,-0.406216029,-0.688664555,-0.139035891,-0.350591066,-0.126584463,-0.70066012,-0.444100642,-0.657180951,0.102215378,-0.519050988,-0.078857232,-0.125189371,-0.735330266,-0.221427361,-0.063296354,-0.006571268,-0.263885225
2/5/2017,-0.075406127,-0.435386431,0.228409942,0.870526189,0.741642643,-0.576485406,-0.361880082,-0.008152162,-0.154010994,-0.076273434,0.207634149,-0.150733586,-0.068895098,1.637625654,-0.403876218,1.693668875,-0.485182959,0.12692975,0.510131784,-0.656319698,-0.008190813,0.250853772,-0.126022166,0.374553336,0.068471907,0.319120226,-0.031738025,0.708586768,-0.510099387,-0.187426438,-0.494356939,-0.356553428,-0.436865647,-0.305208763,-0.251972477,0.639611704,-0.215318905,0.405703216,-0.558381858,-0.070907193,-0.189657881,-0.041343406,-0.115006816,-0.068465193,0.036298912,-0.355857522
2/6/2017,-0.046689164,-0.517176555,-0.089372091,-0.302121788,-0.375959956,-0.579037505,-0.361178642,0.002511536,-0.137310896,-0.076403574,-1.02959903,-0.931602544,-0.068895098,-0.27038019,0.006673023,1.687639693,-0.226814343,-0.07075825,0.392760851,-0.10948589,-0.026493837,0.227734258,-0.165199371,0.229016597,0.110121504,-1.006322451,-0.031738025,0.457726174,0.747792663,-0.375246751,-0.23953823,-0.611559068,-0.037147302,0.621031577,0.256237433,-0.058563824,0.483479978,0.669248936,0.4619661,-0.100082742,-0.251502837,0.779609673,0.080702736,-0.073635871,0.088801594,-0.759326309
2/7/2017,-0.117514093,-0.509487545,-0.192483881,0.174526784,-0.202082409,-0.386729775,-0.360477168,0.013149027,-0.1206533,0.038203932,-1.039277397,-0.128330251,-0.068895098,-0.641365326,-0.110681928,1.527053095,-0.922415548,-0.07640859,0.646320363,-0.452305572,-0.013705445,-0.337866376,0.405386694,-0.723172466,0.003099251,-0.524367988,-0.031738025,-0.625021555,-0.506931521,0.133444173,-0.046497127,-0.364673335,-0.189712787,0.030354611,-0.101771705,-0.627492156,-0.265866169,-0.046041521,0.245303078,-0.052760483,-0.297905698,0.677596724,-0.153253714,-0.068467033,-0.01313313,0.282280949
2/8/2017,-0.120797709,0.140917819,0.030184081,0.098650201,-0.026862843,-0.589236268,-0.364453763,0.646889495,1.190753399,-0.077052753,0.447043774,-0.09647532,-0.068895098,-0.022923125,-0.348623879,-0.079147171,-0.704914741,0.053153194,1.4581101,0.085991619,0.074842576,-0.189755159,0.768419661,-0.254600222,-0.041674894,-0.369778528,-0.031738025,-0.898514404,-0.389705415,0.013024574,-0.404351325,-0.364202967,-0.180404528,-0.621752588,0.024705221,-0.697595935,-0.419841158,-0.090465859,-0.447108882,-0.020387467,-0.406877046,0.29151854,-0.247763698,-0.063296354,-0.025201016,-0.338926058
2/11/2017,-0.136114744,-0.050590399,-0.027608517,0.023468207,0.215047056,-0.591783674,-0.357671026,0.055417799,-0.054470069,-0.077182288,0.420881165,-0.09647532,-0.068895098,-0.14880625,-0.273137676,1.696743256,-1.260561603,0.039223639,0.056967364,1.283433147,0.051752584,-0.19916376,-0.082665372,-0.015881044,-0.054432629,0.255712226,-0.031738025,-0.256083089,-0.259137386,-0.168363443,-0.163235788,-0.337962493,-0.158609736,-0.957736966,-0.182292416,0.088689883,-0.289935804,-0.168227618,-0.354620594,-0.104146382,-0.364653909,1.837338086,-0.264222841,-0.063296354,-0.032061281,0.398497211
2/12/2017,0.023709325,0.310027489,-0.142961278,-0.126115462,-0.322741004,-0.265728861,-0.356969455,0.065909989,-0.038041491,-0.077311723,-0.154301847,-0.09647532,-0.068895098,0.45412083,-0.051194589,1.694677764,-0.103010402,-0.067843076,-1.471009616,-0.028515606,-0.038354818,-0.004639979,0.189033199,-0.860864256,0.120457286,0.232626032,-0.031738025,0.16450644,-0.615415772,-0.164594987,-0.034727037,-0.085329504,-0.355318216,-0.169854632,-0.251367471,-0.358990832,0.427565439,-0.0127041,-0.118870432,-0.152825555,0.083287564,-0.105294557,0.005242171,-0.063296354,0.008527908,1.096891047
2/13/2017,-0.12004805,0.118646774,0.065043833,0.160204509,0.073977801,-0.607050789,-0.356267879,0.081769573,-0.013134298,-0.07744106,-0.097745059,0.178183341,-0.068895098,0.616880556,-0.115524456,1.697979376,-0.193651713,-0.070905753,0.161747419,-0.026231149,-0.102393847,0.095512473,0.292417271,-0.591268149,0.287278641,-0.053028082,-0.031738025,-0.289464335,0.082278157,-0.315961755,-0.203487081,-0.323843762,-0.11647934,0.113057246,-0.205425929,0.224661549,-0.126579398,-0.212703101,0.150205683,0.229152888,0.421457102,0.625175597,-0.087742377,-0.068467646,-0.023320392,0.166243728
2/14/2017,0.071841203,0.425471415,0.064685721,0.159260235,0.073598703,-0.60959265,-0.355566305,0.081398662,-0.013860117,-0.003019819,-0.097818173,1.350262187,-0.068895098,0.473645905,-0.118493232,0.99082854,-0.36708312,-0.075837879,-0.433870405,-0.968680125,0.085787629,0.195986504,0.253620895,-0.135635143,0.269789939,-0.053028082,-0.031738025,-0.391463846,0.162897685,0.152022318,-0.14789114,-0.480269677,-0.150865362,0.029364825,0.001838552,0.077782892,-0.256601867,-0.123841684,0.711155629,-0.002154326,-0.053444614,0.059023738,-0.173810061,-0.063296354,-0.016790335,0.571679206
2/15/2017,0.326097061,0.040876257,0.054104076,0.232157632,0.146692046,-0.612133815,-0.349720927,0.866512125,1.534672502,-0.077957424,0.815668646,1.483353123,-0.068895098,-0.104368201,-0.219746455,-0.377305381,-0.120367425,-0.075837879,-0.215608663,0.559552174,0.175583072,-0.001238304,-0.174332374,-0.40180357,0.187832562,-0.053028082,-0.031738025,1.006485387,-0.210116924,-0.144632357,-0.002142897,-0.145336955,-0.008729676,-0.849423047,0.983267514,0.230719563,0.105449786,-0.279907417,1.329762984,0.003169565,0.50279939,-0.598849969,0.181948391,-0.063296354,-0.018660657,0.532231329
2/18/2017,-0.080035916,0.352162464,-0.376600267,-0.471163968,0.026033359,-0.61467431,-1.035982747,4.027831762,5.668556303,-0.078086272,-0.638400294,1.8717704,-0.068895098,-0.603206502,0.063992923,-0.079147171,-0.103010402,-0.075837879,-0.715412632,0.114174159,-0.04272718,0.038313911,-0.193443169,-0.036117069,0.005751497,-0.053028082,-0.031738025,-0.204818644,-0.079508853,-0.102868003,0.557621643,-0.32088688,0.225898389,0.29081485,0.721449547,0.576672509,0.086273961,-0.437290736,0.694427825,-0.035467621,-0.296269379,0.853170031,0.71426205,-0.063296354,-0.046657936,-1.10342574
2/19/2017,-0.103081652,-0.083585175,-0.027628054,-0.299772379,-0.054002535,-1.510265921,-0.339300311,0.117038078,0.045133283,-0.078215023,0.677495274,0.515729507,-0.068895098,-0.134543803,-0.097695424,-0.079147171,-0.107350444,-0.075837879,0.884878124,0.065524112,0.069926733,0.024502778,-0.384274099,0.236284191,0.033227606,-0.053028082,-0.031738025,-0.279566532,-0.129833748,0.1310729,-0.138165991,-0.595797404,0.030724146,0.33110777,-0.259910586,0.470716006,0.315803507,-0.191491132,-0.471990698,-0.04727482,-0.202349034,0.185857564,0.098854197,-0.063296354,-0.020383546,-0.451688357
2/20/2017,-0.031062639,-0.132256724,0.033974111,-0.225862479,0.291137583,-0.620572377,-0.273570618,0.102222703,0.025111548,-0.078343678,-0.553126831,-1.857610636,-0.068895098,-1.090779526,0.258823146,-0.079147171,-0.103010402,-0.075837879,1.060616562,-0.045997105,-0.018244657,-0.236012469,0.011284238,0.429996515,0.019610278,-0.053028082,-0.031738025,-0.436491651,-0.121270869,0.27315007,-0.102120878,-0.173220895,0.022619884,0.170164793,-0.609950581,-0.241783672,0.047814914,-0.05677399,0.745983612,-0.088695925,0.284310349,-0.292953096,-0.106604164,-0.06846826,0.001392036,-0.116704379
2/21/2017,-0.094629634,-0.111856168,0.136091163,0.309452391,0.498557864,-0.616393351,-0.318264154,0.087456139,0.005153292,-0.005723612,-0.555867482,1.645780071,-0.068895098,0.437096819,0.015568595,-0.079147171,-0.159459617,-0.075837879,-0.080209606,0.508023644,-0.0066447,-0.376617334,-0.180243401,0.775982737,0.050342522,-0.053028082,-0.031738025,0.158386841,-0.264852682,-0.448812489,-0.518606893,-0.054564086,0.345516308,0.289851545,-0.589974145,0.034728426,-0.039561086,-0.40557822,0.960316866,-0.080223997,-0.286048002,-0.388149411,-0.220553693,-0.047782476,-0.044676099,-0.49669837
2/22/2017,-0.130056271,-0.049513811,0.370765556,0.03529274,0.24588528,-0.612215362,-0.264382527,0.718120526,1.349527076,-0.078857344,0.226827335,0.604797123,-0.068895098,-0.488790672,-0.241565343,-0.079147171,-0.103010402,-0.075837879,2.002702164,0.277255249,-0.016103487,0.13765221,0.033878824,0.650888509,-0.054416844,-0.053028082,-0.031738025,-0.64316903,-0.257648588,0.189127094,-0.647543739,-0.201173167,0.019719171,-0.031930108,-0.113575259,0.363789069,-0.085429448,-0.214662982,0.968739739,-0.074934909,-0.195068682,-0.363633522,-0.390525796,-0.052956837,-0.021851961,0.126859212
2/25/2017,-0.482495301,0.456014733,0.519024165,0.207747722,0.566406067,-0.608038476,-0.109410286,0.028837407,-0.074081423,-0.078985523,-1.330475572,-1.897677045,-0.068895098,1.1650026,-0.227294228,-0.079147171,-0.103010402,-0.075837879,-0.969446338,0.056961259,-0.022612836,0.058744318,0.071766089,-0.720874887,-0.048794425,-0.053028082,-0.031738025,-1.041217261,-0.22562068,-0.345989207,-0.115253093,0.38734986,-0.655088465,-0.924511473,0.192742436,-0.613881383,0.252395044,-0.589548705,1.612152596,-0.23059973,-0.213795929,-0.364816362,-0.255676425,-0.07880655,-0.05383878,-0.417804417
2/26/2017,-0.130337399,-0.173272082,0.535546336,0.45076902,0.533438688,-0.433380533,-0.281540958,0.014284626,-0.093749496,-0.079113609,-0.362200753,-0.547945484,-0.068895098,1.621060248,-0.316853935,-0.079147171,-0.103010402,-0.075837879,-0.451941986,-0.048602841,-0.024470489,-0.61391964,-0.154222578,-0.083730486,0.027451622,-0.053028082,-0.031738025,0.242394998,-0.532948021,-0.072817063,-0.136390355,-0.222033756,0.012790339,0.386658898,-0.374470539,-0.34908067,0.467939284,-0.341395812,-0.3723921,-0.022452545,-0.215415503,0.671114772,-0.277920065,-0.068467646,-0.031378955,-0.175515996
2/27/2017,-0.135431893,-0.396808044,1.101627461,0.191621371,-0.054618186,-0.591343257,-0.276308654,-0.000231322,-0.113364859,-0.079241602,0.106621929,-1.275581443,-0.068895098,-1.813870287,-0.319118595,-0.079147171,-0.103010402,-0.075837879,-0.829519462,-0.024150854,-0.002791622,-0.135651369,-0.516745935,-0.31288948,-0.00197637,-0.053028082,-0.031738025,0.694036879,-0.555404544,0.632716551,-0.122939313,0.09024324,-0.263198725,-0.66625707,-0.10225376,-0.420587899,-0.000180823,-0.193388081,0.118231951,-0.061774054,0.597872229,-1.255754098,-0.380844682,-0.06846826,-0.015363579,-0.223778654
2/28/2017,-0.296029994,-0.091716629,-1.148108875,-0.307025573,-0.61655996,-0.587172858,-0.271080656,-0.014712374,-0.132929251,-0.008413436,0.106499904,-0.122696293,-0.068895098,0.133543263,0.408583135,1.557830521,0.087833986,-0.075837879,0.157378769,0.02402403,-0.02190504,-0.141998408,-0.564478034,-0.061319489,-0.021913337,-0.053028082,-0.031738025,-0.137074759,0.480809441,0.266642929,-0.021175736,-0.090891195,-0.535984933,0.212799207,-0.272661712,-0.406157525,0.23815551,0.092398788,-0.23865555,-0.218429918,0.004073463,-0.009287347,-0.617130538,-0.063296354,0.013349371,-0.379798943
3/1/2017,-0.543864605,-0.422803986,-2.421529323,-1.459444195,-2.082847702,-0.583003951,-0.265857243,0.413190744,0.937519214,-0.079752645,-0.933035457,-1.869821571,-0.068895098,-0.361721668,0.257429398,-1.688645409,-0.094350101,-0.075837879,0.887247503,0.044184839,-0.0168022,-0.286012525,-0.970056784,-2.441385949,-0.041272625,-0.053028082,-0.031738025,-0.5555069,0.396481306,0.135286381,-0.419032737,-0.333799937,-0.46801812,-0.64788803,-0.558154523,-0.317003094,-0.473510002,0.069135946,-1.12007111,-0.31388175,-0.106516283,-0.560388971,-0.297130507,-0.068468874,-0.010201804,-0.921360829
3/4/2017,-0.578469737,0.644402597,0.585860105,-0.491033711,-0.469122992,-0.578836599,-0.053512628,-0.072325805,-0.210711402,-0.079880176,-0.407218376,-0.237181242,-0.068895098,-0.726153302,-0.25573619,-0.079147171,-0.107340395,-0.075837879,-1.840392208,-0.070783833,0.240305413,-0.411922858,-0.426418534,-0.81323316,-0.03828429,-0.053028082,-0.031738025,-0.431534763,-0.209194607,-0.708788506,-0.263715605,-0.398448835,-0.391291921,-0.014062505,-0.296503944,-0.541864852,-0.434185766,-0.079080135,-0.107956953,0.001766868,-0.164643015,-1.159459814,-0.09104827,-6.291881984,-0.021377222,-0.290764071
3/5/2017,-0.122191332,0.634955381,0.362700597,0.21304304,0.174120722,-0.345836638,-0.245014971,-0.086660903,-0.230046545,-0.080067051,0.431409296,-0.025489102,-0.068895098,-0.196161697,-0.205016509,-0.079147171,-0.068379222,-1.93949613,-0.80452799,0.291631525,-0.07761293,-0.285473777,-0.145044553,-1.264036009,-0.06748262,-0.053028082,-0.031738025,-0.018824024,-0.486127337,0.044642786,-0.484850047,0.032089031,0.075607655,-0.438059923,-0.584219783,-0.168257047,-1.106600065,-0.044942131,-0.365912323,0.408527672,0.054992476,-0.26666768,-0.288952605,-1.236680745,-0.033638345,0.315569815
3/6/2017,-0.136344065,0.558128735,-0.097100262,0.099111865,0.05298242,-0.562184043,-0.237199265,-0.100972428,-0.249340868,-0.08007553,1.013981592,-0.135387792,-0.068895098,-0.034917105,0.007818175,-0.079147171,-0.120323487,-1.91127272,-0.51543628,-0.085177313,-0.111722567,-0.273743532,-0.075055178,-0.315642525,-0.046317306,-0.053028082,-0.031738025,0.474185659,-0.700509683,0.41757554,-0.216102151,-0.433160757,-0.018362017,-0.209627911,-0.517247008,-0.06836168,0.202831439,-0.52418402,-0.837622367,0.128351434,0.06171376,-0.826346521,-0.203430981,0.454708644,-0.060105876,-0.31433966
3/7/2017,-0.752843135,-0.848788755,0.599594012,0.19830886,0.039383974,-0.558025438,-0.237247866,-0.115262229,-0.268596023,-0.011089691,1.004453129,-0.52353401,-0.068895098,-0.34711026,-0.319332598,-0.079147171,-0.137651605,-1.898180619,-0.265939452,-0.188171377,-0.133042922,-0.551629874,-1.036917299,-0.930204635,-0.027985884,-0.053028082,-0.031738025,-0.472146404,-1.104836914,-0.328598577,-0.377878645,-0.070389559,-0.672835242,-0.219703627,-0.437704938,-0.855031723,-0.29578426,-0.908366956,-0.45502596,-0.079515303,-0.013356362,-0.287399548,0.083121731,0.304689446,-0.114060879,-1.00577957
3/8/2017,-0.113434153,-0.431364644,0.590308739,0.197016932,0.039167634,-0.553868774,-0.229444901,0.112558154,0.532257576,-0.080643461,0.995100598,-1.180149068,-0.068895098,-0.556641978,-0.282020886,-0.079147171,-0.103010402,0.199020727,-2.020225068,1.136473691,-0.090867077,-0.417524394,-0.690347348,-0.595635542,-0.157812909,-0.053028082,-0.031738025,-0.491321141,-0.941186308,0.138323406,-0.33574528,0.055050557,0.313557304,-1.072050661,-0.450482715,-0.919704829,-0.617730932,0.129380621,-0.813813287,-0.181793979,-0.742601699,-0.809642771,0.315477428,-0.310288336,-0.010429994,0.468819158
3/11/2017,-0.133090273,0.429777576,-0.393007463,-0.014263987,-0.133859313,-0.549714116,0.203069861,-0.172240829,-0.34525757,-0.080770362,-0.42032329,-0.09647532,-0.068895098,1.191333589,-6.890270307,-0.079147171,-0.155009835,-0.058078643,-1.660009184,0.009372953,-0.016633945,-0.17905617,0.181069142,0.550572112,-0.016212369,-0.053028082,-0.031738025,-0.199615289,-0.201946901,-0.624657378,-0.128738464,-0.145353917,-0.076018998,-0.437803072,-0.252983934,-0.079366358,0.309519461,-0.194514549,0.131936884,0.181316017,0.426593334,-0.179759686,0.292689,-0.573743583,-0.010431764,0.130499208
3/12/2017,-0.145325303,0.11654459,0.196595505,0.318523095,0.198302806,-0.258549833,-0.203633865,-0.186449424,-0.364341259,-0.080897174,-0.616910883,-0.09647532,-0.068895098,-0.403400485,-1.151135512,-0.079147171,-0.107345728,-0.046712466,1.26489717,-0.004677437,0.045269277,-0.348064021,-0.062706366,0.038634182,-0.106785549,-0.053028082,-0.031738025,-0.383623157,-0.499023626,-0.961114064,-0.572195887,0.031552434,-0.139908784,0.097086778,0.422158002,0.667105232,0.629787377,-0.206263648,0.524960036,-0.052336103,1.07026361,0.434553977,-0.384850675,-0.271617961,0.001855736,0.513528581
3/13/2017,0.211533197,0.061222901,0.238310733,-0.026944913,0.117818127,-0.533116814,-0.198494925,-0.200647212,-0.383395465,-0.081023898,-0.65305468,0.247369791,-0.068895098,0.703856813,-1.628049279,-0.079147171,-0.107346042,1.361046842,0.263351966,0.016260868,0.178371587,0.102866074,0.043748265,0.274514209,0.075586153,-0.053028082,-0.031738025,-0.085874011,0.394087204,-0.173539373,0.199217838,0.465635259,-0.125889331,0.251084952,0.268501206,-0.105467017,-0.335575427,-0.03254217,1.38769941,-0.033354428,0.752537499,0.466571037,0.549390936,0.388841223,0.004537308,0.664476928
3/14/2017,-0.03306281,0.30793249,-0.795956457,-0.014700608,-0.438269314,-0.528973139,1.344309543,-0.214835994,-0.402421772,-0.013752769,-0.656897121,0.832691179,-0.068895098,-0.281745419,-1.217051081,-0.079147171,-0.103010402,-0.016871466,0.758751407,0.324618207,0.009847396,0.516948722,-0.267304277,-0.356957962,-0.0179277,-0.053028082,-0.031738025,-0.450998235,0.329458285,0.133377847,0.166489123,0.189525971,0.001705339,0.074872746,-0.10171294,-0.250172259,0.25887684,0.02523284,1.075279184,0.021937493,0.692132547,0.891111588,0.016342143,-0.294889071,0.02291872,-0.265724843
3/15/2017,0.425083002,0.346506783,0.335978779,-0.21122506,-0.160472626,-0.524831851,0.11125663,-0.1856836,0.132041643,-0.081529922,0.032522029,1.466951374,-0.068895098,-0.052771216,1.691250716,-0.079147171,-0.103010402,1.771310006,0.7188446,1.603929496,0.015733081,0.39462609,1.078738001,0.947220474,-0.019637588,-0.053028082,-0.031738025,-0.134399893,0.290607647,0.395940462,0.326330632,0.098695166,-0.177224279,0.88758708,-0.009557944,1.535831992,0.786645012,0.117294112,1.559956338,-0.006294176,0.700756207,0.806209807,0.349547174,0.591719002,0.045949202,0.646902454
3/18/2017,0.148042946,0.0061161,-0.167486784,0.022251818,-0.468407134,-0.520693013,-0.210062262,-3.85099203,-3.433352615,-0.081656211,-0.668815363,1.754658851,-0.068895098,-0.170784746,0.731792523,-0.079147171,-0.103010402,0.509381172,1.017718996,1.111341307,-0.066657896,1.102543253,-0.230918216,1.404709245,0.012863231,-0.053028082,-0.031738025,1.190861846,0.08310193,-0.126499117,-0.346164549,-0.167266361,-0.136791135,0.862414201,0.139566163,1.016638657,0.381634676,-0.101991344,-0.019436161,-0.000382703,-0.092723407,1.053627969,0.686497492,0.653134014,-0.00379945,-0.02167645
3/25/2017,-0.12904181,0.283215761,-0.033016739,-0.051516157,-1.152093493,-0.171585873,-0.214829307,-0.279425133,-0.489340944,-0.081782414,-0.008622771,0.30058528,-0.068895098,-0.111943808,-0.01814586,-0.079147171,0.20835558,0.065392614,0.470899407,-0.104870406,-0.049031063,1.125832841,-0.244453696,-0.441764754,0.014034226,-0.053028082,-0.031738025,0.040683768,0.132850023,-0.172990593,-0.716510344,-0.174802328,-0.24732566,-0.038990287,-0.033102243,0.627810676,0.00203353,-0.240476252,-0.212820897,-0.016607496,-0.323837751,1.406206673,0.533016216,-0.069218199,-0.032389724,-0.140188139
3/26/2017,-0.125224094,0.787069439,-0.056763871,-0.346992126,-0.259485131,0.537410365,-0.219589461,-0.272410554,-0.480487731,-0.081908532,-0.008622771,0.754421452,-0.068895098,0.094931374,-1.113468018,-0.079147171,-0.103010402,-0.065503131,-1.041476652,-0.875918062,-0.001619013,-0.232885222,-0.24735208,-0.862278972,0.002210893,-0.053028082,-0.031738025,0.106770943,0.253932586,-0.076290446,-0.042509155,-0.170094123,-0.093181643,0.100113604,-0.044680464,-0.701026497,-0.135657933,-0.032730154,0.080831665,-0.023088407,-0.47729755,0.533695607,-0.106744995,0.161169919,-0.010605561,-0.364356541
3/27/2017,-0.119672664,-0.040206055,-0.898710301,-0.597348621,-0.232595193,-0.495107319,-0.224342964,-0.265395945,-0.471643873,-0.016403058,0.007930994,-0.108278308,-0.068895098,-0.046881058,-0.450951878,-0.079147171,-0.103010402,0.071171734,0.29120338,1.098592169,-0.036373107,0.388333537,-0.31984443,1.310528522,0.008674994,-0.053028082,-0.031738025,0.099798106,1.212018015,-0.186019214,0.137135941,-0.220045052,-0.066754933,0.574660562,0.172199546,-0.014380336,0.43489661,-0.125101365,0.119932207,-0.051147059,-0.348854987,-0.221684645,0.163236808,-0.145859992,-0.006381206,-0.269765618
3/28/2017,-0.107298486,0.204285012,0.511558042,-0.126188941,0.276399785,-0.11374777,0.011281671,-0.258381746,-0.462809698,-0.082412156,2.178980557,-0.658786598,-0.068895098,-0.064578835,-0.935520945,-0.079147171,-0.103010402,0.157462751,0.422971373,0.226767691,-0.027555548,-0.271944034,0.02416026,0.593684065,0.195670504,-0.053028082,-0.031738025,-0.224639427,1.430101802,-0.228001825,-0.2302758,-0.2059364,-0.063710535,0.173344926,0.080087824,-0.239773853,-0.440321877,-0.090465859,0.634937916,-0.044142897,-0.10622193,-0.188398553,0.022136239,-0.051491967,-0.017539902,-0.111673673
3/29/2017,-0.111366378,0.249258283,0.260318681,0.073366687,0.165129333,-0.491183933,-0.243295201,-0.098952855,0.724521192,-0.082537852,-0.03701636,-1.857518349,-0.068895098,-0.082301239,-0.689705894,-0.079147171,-0.103010402,0.133514566,1.005962427,-0.060255413,0.03788789,-0.153050867,-0.298533923,1.002361401,0.090939836,-0.053028082,-0.031738025,0.262800983,1.870087254,-0.209505431,-0.165876637,-0.289990985,-0.166324783,0.535629353,0.791098942,0.269957655,0.52969688,-0.148231164,0.07141519,0.002827786,0.366208511,1.109027386,0.207986795,-0.735309153,-0.001260209,-0.420326444
4/3/2017,-0.113810299,0.19571906,-0.211039665,-0.11363426,-0.012779849,-0.296588569,-0.248018994,-0.216329649,-0.410026218,-0.082663464,-0.037023777,-0.238070911,-0.068895098,-0.177036897,-1.098416669,-0.079147171,-0.103010402,0.874459862,0.801557911,-1.188833411,0.039825812,0.418091306,-0.200876065,0.458972075,0.005101572,-0.053028082,-0.031738025,-0.17299324,0.305459802,-0.35272189,-0.577948952,-0.170120643,-0.071516763,1.31435668,0.323456602,1.193450365,-0.126831727,-0.148280566,1.395618549,0.469738668,-0.239881453,-0.063110859,0.685094381,-0.363986862,-0.011685516,-0.258348838
4/4/2017,-0.099376558,0.653505401,-0.227398638,-0.539602553,0.0143872,0.101391535,-0.252737549,-0.20933056,-0.401268907,-0.082788994,-1.134388262,1.385016168,-0.068895098,1.668193183,1.291618231,-0.079147171,-0.103010402,0.319768703,-0.59324621,-0.011382517,0.14439218,0.378799281,-0.260083779,0.06363455,0.034225673,-0.053028082,-0.031738025,0.264311963,-0.536624715,-0.215547785,-0.33569962,-0.145559525,-0.13368211,1.825113667,0.91913523,0.619256652,0.144742532,-0.241015905,-0.40282258,-0.010643846,-0.32555076,-0.467583184,0.058330319,-0.904132508,-0.030758342,-0.311413867
4/5/2017,-0.016277715,-0.167709148,-0.247918161,-0.101543912,-0.080936112,-0.48434555,-0.172577449,-0.042144423,0.301822356,-0.019040938,-0.542940081,-0.299456816,-0.068895098,1.65411353,2.004804851,-0.079147171,-0.103010402,0.261841226,0.221576254,-0.093129643,-0.03760316,0.433848005,-0.410246805,1.092286018,0.092016721,-0.053028082,-0.031738025,1.812928683,-1.08459147,-0.175317177,0.145080771,-0.264638311,-0.371734752,2.259462643,1.42704387,1.104299457,0.135084649,-0.415870737,0.805316577,-0.058010239,0.090178394,0.390666779,1.011683084,0.071841857,-0.038609157,-0.530484454
4/8/2017,-0.084599636,-0.00033555,-0.004843192,-0.189813693,-0.176333613,-0.483371552,-0.172693016,-0.181377569,-0.366365423,-0.08329029,0.180743682,-0.746512822,-0.068895098,-0.340639377,0.533544622,-0.079147171,-0.107323854,0.003547245,1.472161903,-0.589090882,-0.093365521,0.026107722,-0.410288496,0.453336973,0.070108234,-0.053028082,-0.031738025,1.331620941,-0.436425074,0.061814608,1.8503859,-0.217434412,-0.511782713,0.751245124,0.209450224,-0.491850516,0.976890491,-0.558064009,-0.945741243,-0.130423889,0.5896732,0.907220077,2.574654764,0.708731754,-0.043094219,-0.593621214
4/9/2017,0.135987623,0.353110805,-0.316484268,-0.291385696,-0.450643865,-0.482398291,-0.27625985,-0.174402325,-0.357672558,-0.08341541,-0.532242674,0.697599679,-0.068895098,0.241457781,0.857900045,-0.079147171,-0.115952624,0.340342152,1.993690124,1.513299884,0.017244226,1.493617736,-0.383814469,2.097392821,0.019796598,-0.053028082,-0.031738025,0.744103721,0.926017702,-0.033010348,1.271416217,-0.192854703,0.094672685,0.787488918,-0.201037992,1.746649506,1.553434953,-0.266652388,0.367254858,-0.038580864,0.239936308,2.397039211,1.618149048,0.558885158,0.010624138,-0.773076765
